report_id,timestamp,latitude,longitude,description,category,severity,image_path
R-2756,2026-09-05T20:45:16,13.003664,79.149158,"Slick coolant spill covering half the intersection at Oak and 8th street, getting very slippery.",normal_road,9,images/noise_03.jpg
R-2757,2026-09-05T20:46:15,12.989985,79.159939,The shoulder of the road has a wet patch that wont dry out at all. A tiny trickle has been coming up from beneath the street since yesterday morning.,pipe_leak,53,images/trickle_02.jpg
R-2758,2026-09-05T20:53:18,12.965039,79.149941,A faint stream of water is creeping across the sidewalk flags. It has been flowing constantly since Saturday afternoon despite the completely dry air.,pipe_leak,43,images/trickle_05.jpg
R-2759,2026-09-05T20:55:47,12.950055,79.175103,The ground near the telephone pole is totally waterlogged. A slow leak has been pooling there for over twenty four hours with no rain in sight.,pipe_leak,62,images/trickle_04.jpg
R-2760,2026-09-05T21:08:08,12.990028,79.160004,Water has been gently weeping onto the pathway for two full days now. There has been no rain so it has to be a minor pipe break below.,pipe_leak,54,images/trickle_03.jpg
R-2761,2026-09-05T21:22:53,12.964316,79.133472,Couple of deep ruts in the gravel alley behind Market street popping tires on delivery vans.,normal_road,7,images/noise_06.jpg
R-2762,2026-09-05T21:26:27,12.945006,79.14506,The storm drain grate is choked with garden waste. Water is backing up and creating a deep puddle in the alley.,drain_blockage,64,images/drain_06.jpg
R-2763,2026-09-05T21:30:29,12.990011,79.160023,A small continuous stream is flowing into the storm drain from the curb. It has been trickling slowly since yesterday with clear skies overhead.,pipe_leak,60,images/trickle_04.jpg
R-2764,2026-09-05T21:31:47,13.003925,79.169511,Decorative globe light on the pedestrian pathway is completely shattered with glass on the ground.,normal_road,25,images/noise_05.jpg
R-2765,2026-09-05T21:36:12,12.955119,79.135073,Disgusting foul smelling sludge is backing up onto the pavement from a loose sewer cap.,sewer_overflow,78,images/drain_06.jpg
R-2766,2026-09-05T21:55:34,12.968228,79.170848,Pile of cut tree limbs left blocking nearly the entire width of the footpath on 14th street.,normal_road,8,images/noise_01.jpg
R-2767,2026-09-05T21:58:33,13.009647,79.16,Little black chihuahua running loose through traffic near the highway offramp on Broad street.,normal_road,9,images/noise_04.jpg
R-2768,2026-09-05T22:07:12,12.990124,79.159903,The asphalt in front of the convenience store has a damp circle that stays. It has been weeping water slowly for almost forty eight hours.,pipe_leak,43,images/trickle_06.jpg
R-2769,2026-09-05T22:16:24,12.994941,79.184971,Dark contaminated water is flooding the gutter from the manhole near my apartment. Smells terrible.,sewer_overflow,65,images/drain_04.jpg
R-2770,2026-09-05T22:21:43,13.004576,79.176804,Speed limit sign is dangling by a single rusted screw and swaying heavily in the wind.,normal_road,24,images/noise_06.jpg
R-2771,2026-09-05T22:24:48,12.942302,79.177917,Big jagged crater in the tarmac right by the storm drain on 6th avenue needs patching.,normal_road,16,images/noise_04.jpg
R-2772,2026-09-05T22:35:42,12.955,79.135208,"The storm drain near the community center is choked with old newspapers and plastic cups, causing a nasty puddle of grey water to form.",drain_blockage,56,images/drain_05.jpg
R-2773,2026-09-05T22:38:54,12.946554,79.140266,Unexplained damp patch on the brick walkway by the cafe stays wet even during dry spells.,normal_road,13,images/noise_01.jpg
R-2774,2026-09-05T22:39:28,13.001797,79.169863,Bad patch job on the roadway near the roundabout is already crumbling back into gravel.,normal_road,15,images/noise_01.jpg
R-2775,2026-09-05T22:49:19,12.975276,79.154881,Water is backing up onto the sidewalk because the drainage grate is completely blocked by hardened clay and weeds.,drain_blockage,77,images/drain_05.jpg
R-2776,2026-09-05T22:51:14,12.994944,79.18495,"A pile of discarded lumber is sitting directly on top of the storm drain on 2nd Street, and dirty water is pooling everywhere.",drain_blockage,59,images/drain_02.jpg
R-2777,2026-09-05T22:57:08,12.992408,79.1588,Broken glass from a car window spread all over the sidewalk outside the community theater.,normal_road,24,images/noise_02.jpg
R-2778,2026-09-05T23:08:18,12.965049,79.150092,A tiny constant trickle is coming up from underneath the road surface. The puddle has been sitting there since Saturday without evaporating.,pipe_leak,53,images/trickle_04.jpg
R-2779,2026-09-05T23:15:32,12.964982,79.149983,The side street curb is slick and wet from a slow underground leak. It has been damp continuously since Sunday afternoon with zero precipitation.,pipe_leak,59,images/trickle_06.jpg
R-2780,2026-09-05T23:24:00,13.004973,79.164835,"The catch basin on Miller Ave has its grates jammed with broken glass and trash, and water won't go down.",drain_blockage,56,images/drain_05.jpg
R-2781,2026-09-05T23:25:06,13.001047,79.174735,Hungry looking calico cat hanging around the benches at the bus terminal every morning.,normal_road,25,images/noise_05.jpg
R-2782,2026-09-05T23:26:52,12.990036,79.159946,A quiet little pool of water has just been sitting on the blacktop for over a day. There hasnt been any rain so it must be a slow underground pipe leak.,pipe_leak,46,images/trickle_01.jpg
R-2783,2026-09-05T23:33:51,12.964956,79.149996,Water keeps bubbling up ever so slightly right by the edge of the driveway. The resulting puddle hasn't dried up once since yesterday morning.,pipe_leak,56,images/trickle_04.jpg
R-2784,2026-09-05T23:36:54,12.974929,79.155089,Standing water is accumulating around the clogged storm drain cover on Broadway. The slots are packed with thick mud.,drain_blockage,55,images/drain_01.jpg
R-2785,2026-09-05T23:57:33,12.96502,79.149869,The grassy patch next to the municipal sign is completely soaked through. A tiny trickle has been oozing from the ground there for nearly two days straight.,pipe_leak,59,images/trickle_03.jpg
R-2786,2026-09-06T00:05:51,12.989964,79.159977,A faint thread of clear water is sliding down the street gutter continuously. It started around Saturday noon and hasn't stopped despite the hot sun.,pipe_leak,56,images/trickle_01.jpg
R-2787,2026-09-06T00:15:48,12.99525,79.15787,One way arrow sign is completely twisted around and pointing the wrong direction on 1st street.,normal_road,14,images/noise_03.jpg
R-2788,2026-09-06T00:25:19,12.945005,79.145002,Raw sewage is bubbling over the edge of the street drain and running across the crosswalk.,sewer_overflow,63,images/drain_05.jpg
R-2789,2026-09-06T00:30:27,12.976889,79.184913,An annoying depression in the road surface near the postal box keeps collecting standing water and splashing pedestrians.,normal_road,18,images/noise_05.jpg
R-2790,2026-09-06T00:38:58,12.995064,79.184987,Hey the drain on 16th is blocked solid with autumn foliage. Filthy water is backing up into the bike lane.,drain_blockage,73,images/drain_01.jpg
R-2791,2026-09-06T00:43:28,13.00489,79.165004,There is a massive sewer overflow spilling filthy black liquid onto the intersection. Awful odor.,sewer_overflow,63,images/drain_02.jpg
R-2792,2026-09-06T00:47:57,12.965032,79.149869,The soil around the curb stop box is super mushy and full of standing water. It has been like this for over twenty four hours with zero precipitation.,pipe_leak,51,images/trickle_03.jpg
R-2793,2026-09-06T00:50:56,12.965034,79.150036,An annoying little wet spot on the asphalt refuses to evaporate. A slow underground leak has been feeding it since Sunday afternoon without any storms.,pipe_leak,50,images/trickle_02.jpg
R-2794,2026-09-06T01:02:34,13.005481,79.172116,The overhead luminaire above the park pathway has been dead for weeks leaving the whole area pitch black.,normal_road,20,images/noise_02.jpg
R-2795,2026-09-06T01:05:04,12.964987,79.14999,Water is slowly weeping past the concrete seam near the crosswalk. This minor trickle has been active for a full day and a half in completely dry weather.,pipe_leak,47,images/trickle_03.jpg
R-2796,2026-09-06T01:09:44,12.974492,79.136762,Someone dumped a rusted bicycle and busted lawnmower right on the parkway strip along Elmwood.,normal_road,9,images/noise_02.jpg
R-2797,2026-09-06T01:11:06,13.00503,79.165009,The drainage grate near the coffee shop is sealed shut with silt and coffee grounds. Water is pooling right by the door.,drain_blockage,77,images/drain_01.jpg
R-2798,2026-09-06T01:11:17,12.954956,79.134962,Storm drain on Riverside Drive is plugged with driftwood and river silt. Water is backing up over the curb.,drain_blockage,68,images/drain_02.jpg
R-2799,2026-09-06T01:22:18,12.994992,79.184979,Manhole is literally vomiting dark waste water onto the street. Needs an emergency crew.,sewer_overflow,65,images/drain_05.jpg
R-2800,2026-09-06T01:25:26,12.989984,79.16011,The earth right outside the park gate is turned into a muddy little marsh. It has been holding standing water since Saturday with no rain at all.,pipe_leak,41,images/trickle_01.jpg
R-2801,2026-09-06T01:27:32,12.964993,79.149939,A very thin stream of water is creeping across the pedestrian walkway. It began flowing yesterday and keeps going at the exact same slow pace.,pipe_leak,47,images/trickle_05.jpg
R-2802,2026-09-06T01:33:27,12.964938,79.149937,The shoulder of the road stays dark and damp right over the main utility line. A slow pipe leak has been keeping that spot wet since Sunday.,pipe_leak,47,images/trickle_02.jpg
R-2803,2026-09-06T01:40:32,13.00497,79.165132,Gross sewage backup is pooling on the sidewalk outside our building. Stinks to high heaven.,sewer_overflow,73,images/drain_05.jpg
R-2804,2026-09-06T01:48:50,12.955068,79.135033,Dirty brown wastewater is gushing out of the storm drain and spreading across the parking lot.,sewer_overflow,70,images/drain_01.jpg
R-2805,2026-09-06T01:53:32,12.975147,79.155018,Dirty water is pooling near the storm drain cover outside the gym because the grates are choked with discarded towels and wrappers.,drain_blockage,67,images/drain_06.jpg
R-2806,2026-09-06T02:02:25,12.963244,79.143592,Large German shepherd roaming around the school zone off 5th without a leash looking lost.,normal_road,17,images/noise_05.jpg
R-2807,2026-09-06T02:06:09,12.964997,79.150046,A tiny constant trickle is coming up through a crack in the side street. The resulting puddle has been sitting there for two full days without any rain.,pipe_leak,57,images/trickle_04.jpg
R-2808,2026-09-06T02:10:14,12.944836,79.145004,The catch basin is completely hidden under a heap of wet cardboard. Standing water is backing up into the street.,drain_blockage,63,images/drain_03.jpg
R-2809,2026-09-06T02:18:23,12.954726,79.135003,An overflowing manhole on 4th street is sending foul smelling sludge right into traffic.,sewer_overflow,70,images/drain_03.jpg
R-2810,2026-09-06T02:24:31,12.990049,79.159874,The ground near the utility pole is squishy and soaked with clean water. A slow underground leak has been pooling there since Saturday evening.,pipe_leak,49,images/trickle_02.jpg
R-2811,2026-09-06T02:29:21,12.94498,79.144995,Blocked storm drain on 3rd Avenue. Nasty water is pooling near the crosswalk and splashing pedestrians.,drain_blockage,54,images/drain_05.jpg
R-2812,2026-09-06T02:34:06,12.965027,79.150109,Water has been gently oozing from beneath the curb for over a day now. The weather is bone dry so it is definitely a minor underground leak.,pipe_leak,46,images/trickle_01.jpg
R-2813,2026-09-06T02:44:23,12.967382,79.150273,The parking directional arrow sign is knocked completely flat against the metal post.,normal_road,11,images/noise_04.jpg
R-2814,2026-09-06T02:44:54,12.981479,79.151818,Heaved concrete slabs near the bus shelter entrance are causing people with strollers to trip.,normal_road,17,images/noise_03.jpg
R-2815,2026-09-06T02:53:36,13.003421,79.165379,Strange slick puddle of unknown fluid right in the center of the turning lane by the car wash.,normal_road,22,images/noise_05.jpg
R-2816,2026-09-06T02:55:30,12.99486,79.184976,Black sludge and contaminated water are backing up through the grate. The stench is unbearable.,sewer_overflow,75,images/drain_05.jpg
R-2817,2026-09-06T03:04:52,12.995019,79.184982,The sewer main is overflowing and pushing dirty water out onto the pedestrian path.,sewer_overflow,65,images/drain_04.jpg
R-2818,2026-09-06T03:17:42,12.945086,79.144992,The drain grate is jammed with gravel and asphalt bits from road work. Water is backing up and creating a huge puddle.,drain_blockage,57,images/drain_05.jpg
R-2819,2026-09-06T03:18:45,12.96502,79.150024,The asphalt in front of the community center has a damp circle that never leaves. It has been weeping water slowly for almost forty eight hours.,pipe_leak,45,images/trickle_03.jpg
R-2820,2026-09-06T03:27:12,13.00814,79.167548,Three jagged holes clustered together right at the exit of the municipal pool parking lot.,normal_road,6,images/noise_03.jpg
R-2821,2026-09-06T03:47:14,12.989985,79.160086,A weird little stream of water is trickling down the edge of the lane. Looks like a slow pipe leak that began sometime over the weekend.,pipe_leak,41,images/trickle_02.jpg
R-2822,2026-09-06T03:49:13,12.98661,79.18828,Exposed electrical wires dangling from the base of a downed street sign on Washington boulevard.,normal_road,19,images/noise_01.jpg
R-2823,2026-09-06T03:50:19,12.95503,79.134909,Raw sewage leak is flooding the curb with foul waste water and making the whole block smell.,sewer_overflow,76,images/drain_05.jpg
R-2824,2026-09-06T03:56:41,12.974039,79.169421,Dumpster overflow at the alley behind the bakery is spilling food waste all over the walkway.,normal_road,12,images/noise_05.jpg
R-2825,2026-09-06T03:58:35,12.954961,79.134995,There is a clogged storm drain on Spruce Street. The grates are plugged with pine needles and stagnant water is pooling.,drain_blockage,60,images/drain_06.jpg
R-2826,2026-09-06T03:59:39,12.974013,79.178131,White terrier mix running frantically through traffic near the freeway entrance ramp.,normal_road,11,images/noise_06.jpg
R-2827,2026-09-06T04:13:48,12.974854,79.155039,Drain cover on 9th St is buried under trash. Water is backing up and flooding the entire intersection edge.,drain_blockage,61,images/drain_02.jpg
R-2828,2026-09-06T04:21:04,12.995013,79.185204,Manhole cover popped off and dark filthy water is rushing out onto the tarmac.,sewer_overflow,79,images/drain_01.jpg
R-2829,2026-09-06T04:30:15,12.989959,79.160026,The grassy median is totally waterlogged and squishy under foot. It has been oozing water steadily since Sunday morning with no rain.,pipe_leak,52,images/trickle_01.jpg
R-2830,2026-09-06T04:30:57,12.955007,79.134892,The storm drain by the fire hydrant is plugged with thick mud and leaves. Dirty water is pooling near the curb.,drain_blockage,79,images/drain_01.jpg
R-2831,2026-09-06T04:39:00,12.956906,79.169027,Street name plaque for Lincoln way is completely obscured by overgrown maple branches.,normal_road,14,images/noise_02.jpg
R-2832,2026-09-06T04:49:35,12.964938,79.150037,A small puddle by the postal box has stayed the exact same size for two days. No rain lately so it must be a cracked pipe underneath the pavement.,pipe_leak,59,images/trickle_06.jpg
R-2833,2026-09-06T05:01:26,13.004765,79.165204,Water is pooling deep around the storm drain cover because the slots are jammed with Styrofoam containers.,drain_blockage,62,images/drain_04.jpg
R-2834,2026-09-06T05:07:23,12.940845,79.147296,Badly crumbled edge of the asphalt near the curb leaves a dangerous drop-off for cyclists.,normal_road,15,images/noise_02.jpg
R-2835,2026-09-06T05:07:24,12.990834,79.153054,Greasy fluid stain spread across the right lane of 4th street making tires slip.,normal_road,15,images/noise_05.jpg
R-2836,2026-09-06T05:24:26,12.945095,79.145183,Disgusting sewage water is backing up onto the sidewalk near the park entrance. Very strong odor.,sewer_overflow,61,images/drain_06.jpg
R-2837,2026-09-06T05:52:35,12.998425,79.140804,Deep tire ruts carved into the unpaved shoulder of farm road 12 after yesterday's delivery trucks.,normal_road,23,images/noise_03.jpg
R-2838,2026-09-06T05:53:04,12.986191,79.177349,Streetlight fixture is hanging completely sideways by its power cord over the sidewalk.,normal_road,18,images/noise_05.jpg
R-2839,2026-09-06T06:13:02,12.989578,79.15133,Abandoned sofa left right on the grassy verge outside the apartment complex.,normal_road,19,images/noise_06.jpg
R-2840,2026-09-06T06:13:08,12.954816,79.13517,Clogged storm drain on Horizon Blvd. The grates are packed with weeds and water is backing up onto the path.,drain_blockage,79,images/drain_04.jpg
R-2841,2026-09-06T06:15:14,12.97484,79.155022,The drainage grate is choked with dirt and plastic bags. Water is backing up and forming a large mosquito breeding puddle.,drain_blockage,68,images/drain_06.jpg
R-2842,2026-09-06T06:19:53,12.945029,79.145052,Overflowing drainage system is dumping murky black liquid onto the road. Please dispatch someone.,sewer_overflow,72,images/drain_06.jpg
R-2843,2026-09-06T06:27:20,12.990046,79.160023,Water is bubbling up very slowly through a microscopic hole in the street. It has been flowing continuously since yesterday evening in dry weather.,pipe_leak,53,images/trickle_04.jpg
R-2844,2026-09-06T06:46:36,12.944953,79.145014,Hey there is a blocked storm drain on King Street with water backing up into the parking spots.,drain_blockage,67,images/drain_03.jpg
R-2845,2026-09-06T07:16:23,12.989985,79.160101,The side street pavement is dark and soaked in one specific spot. A slow trickle has been oozing up from a crack for nearly forty eight hours.,pipe_leak,55,images/trickle_02.jpg
R-2846,2026-09-06T07:24:03,12.957276,79.170647,Agitated stray pitbull pacing back and forth near the playground swings on Cedar lane.,normal_road,17,images/noise_03.jpg
R-2847,2026-09-06T07:39:12,12.965039,79.15008,There is a persistent little puddle that stays filled right by the alley entrance. It has been leaking slowly out of the ground since Saturday.,pipe_leak,56,images/trickle_05.jpg
R-2848,2026-09-06T07:39:23,12.952956,79.135511,Pedestrian crossing sign is bent in half after apparently being clipped by a van.,normal_road,6,images/noise_04.jpg
R-2849,2026-09-06T07:47:02,12.989901,79.159915,The dirt patch near the fire hydrant is completely muddy and waterlogged. It has been holding standing water since Sunday without any storms.,pipe_leak,54,images/trickle_01.jpg
R-2850,2026-09-06T07:50:38,12.975033,79.154991,The catch basin grate is sealed tight with packed mulch. Water is pooling right in front of the driveway.,drain_blockage,69,images/drain_01.jpg
R-2851,2026-09-06T08:00:26,12.964922,79.149974,A soft soggy patch has formed right beside our apartment complex wall. Water has been gently weeping from the ground there since Saturday night.,pipe_leak,42,images/trickle_03.jpg
R-2852,2026-09-06T08:01:36,12.989997,79.159904,The asphalt by the school crossing is always wet lately. A tiny trickle has been coming up from underneath for the past two days with clear skies.,pipe_leak,55,images/trickle_05.jpg
R-2853,2026-09-06T08:07:38,12.990039,79.160047,There is a minor continuous leak running slowly into the storm drain. It has been trickling at the exact same slow pace since yesterday morning.,pipe_leak,51,images/trickle_04.jpg
R-2854,2026-09-06T08:19:17,12.965264,79.188435,Severe frost heave on the walking path behind the library needs immediate leveling.,normal_road,10,images/noise_02.jpg
R-2855,2026-09-06T08:21:51,13.005056,79.16493,Water is pooling near the storm drain on Union Ave because someone dumped yard waste right over the grates.,drain_blockage,73,images/drain_01.jpg
R-2856,2026-09-06T08:27:54,12.985435,79.178296,Weird swampy damp patch on the pavement next to the city bench that smells stale.,normal_road,20,images/noise_05.jpg
R-2857,2026-09-06T08:31:09,12.954957,79.135099,Street manhole is bubbling over with foul smelling wastewater. It is making people gag.,sewer_overflow,73,images/drain_04.jpg
R-2858,2026-09-06T08:40:39,12.944953,79.144898,Dark contaminated water is spilling out of the sewer cap and pooling by the storefronts.,sewer_overflow,61,images/drain_01.jpg
R-2859,2026-09-06T08:43:24,12.978734,79.130783,Large pothole hidden beneath a pile of wet leaves right on the curve of Oakridge drive.,normal_road,21,images/noise_01.jpg
R-2860,2026-09-06T08:48:27,12.944935,79.145056,The storm drain grate on 11th Street is covered in soda cans and bags. Filthy water is backing up into the lane.,drain_blockage,66,images/drain_02.jpg
R-2861,2026-09-06T09:02:11,12.944964,79.14515,Blocked drain cover on Fox Road. Stagnant water is pooling all over the sidewalk and smelling foul.,drain_blockage,62,images/drain_03.jpg
R-2862,2026-09-06T09:21:08,12.973816,79.158153,Decorative lamppost is leaning precariously after a minor fender bender in the cul-de-sac.,normal_road,15,images/noise_05.jpg
R-2863,2026-09-06T09:21:50,12.99001,79.160038,The pavement close to the corner store has a dark wet spot that remains all day. A tiny leak has been feeding a shallow puddle there since yesterday.,pipe_leak,45,images/trickle_03.jpg
R-2864,2026-09-06T09:37:27,12.955121,79.134938,"Severe sewage backup on elm street, dirty black water is running down the gutter.",sewer_overflow,63,images/drain_06.jpg
R-2865,2026-09-06T09:41:00,12.989998,79.160005,A very thin stream of clean water has been sliding down the alley shoulder for over a day. The weather is totally bone dry so it must be a slow pipe leak.,pipe_leak,40,images/trickle_06.jpg
R-2866,2026-09-06T09:46:19,12.95496,79.135243,Manhole is spewing foul liquid across the pavement. The odor is drifting for blocks.,sewer_overflow,52,images/drain_04.jpg
R-2867,2026-09-06T09:51:47,13.003517,79.136159,Huge stack of broken wooden pallets dumped illegally beside the community center fence.,normal_road,8,images/noise_03.jpg
R-2868,2026-09-06T10:01:00,13.004865,79.164826,There is a clogged storm drain near the hospital entrance. Grates are plugged with dirt and water is pooling.,drain_blockage,58,images/drain_03.jpg
R-2869,2026-09-06T10:08:08,12.994113,79.132279,Skinny orange stray cat hanging out by the recycling bins behind the diner.,normal_road,7,images/noise_03.jpg
R-2870,2026-09-06T10:10:26,12.99519,79.185134,Standing water is pooling right over the drain cover because the slots are jammed with heavy silt.,drain_blockage,73,images/drain_05.jpg
R-2871,2026-09-06T10:33:02,12.994943,79.185053,Filthy grey waste water is overflowing from the street drain and creating a nasty hazard.,sewer_overflow,73,images/drain_01.jpg
R-2872,2026-09-06T10:44:50,12.964966,79.150045,The grassy strip near the neighborhood sign is completely saturated and squishy. Water has been slowly weeping from the ground there since Sunday with zero rain.,pipe_leak,59,images/trickle_02.jpg
R-2873,2026-09-06T11:42:40,12.965027,79.150041,A minor perpetual puddle has formed right on the blacktop above the main utility line. It refuses to evaporate and has been sitting there continuously for two days.,pipe_leak,60,images/trickle_01.jpg
R-2874,2026-09-06T12:15:24,12.989996,79.160085,The side street asphalt stays glistening and wet in one exact spot. A slow underground leak has been active there since Saturday evening with completely clear skies.,pipe_leak,53,images/trickle_03.jpg
R-2875,2026-09-06T12:17:17,12.965078,79.150043,Water keeps bubbling up in tiny amounts through a small fracture in the street. It has created a permanent puddle that will not go away despite the warm weather.,pipe_leak,59,images/trickle_06.jpg
R-2876,2026-09-06T12:38:22,13.005139,79.165047,Raw sewage is gushing from the manhole near the alley. Smells like total garbage out here.,sewer_overflow,62,images/drain_03.jpg
R-2877,2026-09-06T12:45:49,12.989919,79.160063,The ground by the neighborhood bus stop is super mushy and water is standing still. It has been leaking from underneath for nearly forty eight hours straight.,pipe_leak,49,images/trickle_05.jpg
R-2878,2026-09-06T12:46:20,13.005183,79.164984,The drain on Oxford Street is stuffed with old clothing items. Nasty water is pooling near the curb and spilling onto the road.,drain_blockage,55,images/drain_06.jpg
R-2879,2026-09-06T12:48:01,12.975104,79.155125,Standing water is pooling around the storm drain cover by the stadium because the slots are jammed with crushed stone.,drain_blockage,76,images/drain_01.jpg
R-2880,2026-09-06T12:49:44,12.995094,79.184971,Black wastewater is backing up onto the road surface from a blocked drainage line.,sewer_overflow,66,images/drain_03.jpg
R-2881,2026-09-06T12:50:20,12.986924,79.163928,A deep crater formed in the asphalt right by the entrance of the hardware store parking lot.,normal_road,21,images/noise_05.jpg
R-2882,2026-09-06T12:55:21,12.964972,79.150147,A gentle and continuous trickle is running along the curb line. It began yesterday and has maintained the exact same slow pace without any rain falling.,pipe_leak,51,images/trickle_03.jpg
R-2883,2026-09-06T13:16:23,13.004828,79.164968,Clogged storm drain on 18th Ave. The grates are packed with dead grass and water is backing up onto the pavement.,drain_blockage,69,images/drain_05.jpg
R-2884,2026-09-06T13:19:54,12.945178,79.144938,The drainage grate is completely blocked with foam takeout boxes. Water is backing up and flooding the pedestrian walkway.,drain_blockage,66,images/drain_01.jpg
R-2885,2026-09-06T13:23:47,12.96509,79.149954,The soil beside our front hedge is entirely soaked and soft to the touch. Water has been slowly weeping from the ground there for over a full day now.,pipe_leak,49,images/trickle_04.jpg
R-2886,2026-09-06T13:26:21,12.990035,79.160108,A tiny pool of water has been sitting on the intersection corner since Saturday. It is fed by a very slow underground pipe leak with zero precipitation involved.,pipe_leak,56,images/trickle_02.jpg
R-2887,2026-09-06T13:27:40,12.948026,79.187299,The streetlamp over the crosswalk on Maple street has been flickering rapidly every evening.,normal_road,14,images/noise_04.jpg
R-2888,2026-09-06T13:28:08,13.005013,79.164911,Hey the storm drain on 5th is plugged with branches and mud. Dirty water is pooling near the bus stop.,drain_blockage,63,images/drain_06.jpg
R-2889,2026-09-06T13:41:20,12.965772,79.160685,Several bags of household trash were dumped on the grass median outside the public library.,normal_road,17,images/noise_06.jpg
R-2890,2026-09-06T13:44:59,13.004929,79.164962,The sewer cap is overwhelmed and dirty water is flooding the sidewalk. Extremely gross.,sewer_overflow,59,images/drain_01.jpg
R-2891,2026-09-06T13:56:03,12.990047,79.160015,The pavement joint right outside the plaza entrance is leaking a little bit of clear water. It forms a small standing pool that stays there day and night.,pipe_leak,45,images/trickle_04.jpg
R-2892,2026-09-06T13:59:56,12.96504,79.149997,A slow underground leak is keeping a specific section of the residential lane permanently wet. It has been trickling for a day and a half with no storms in the forecast.,pipe_leak,51,images/trickle_05.jpg
R-2893,2026-09-06T14:09:53,12.986798,79.150993,A frightened husky mix is wandering loose through the intersection of 7th and Cherry.,normal_road,16,images/noise_02.jpg
R-2894,2026-09-06T14:14:46,12.989965,79.160036,The dirt patch around the community park signpost is completely muddy. It has been holding a shallow puddle since Sunday morning without a single drop of rain.,pipe_leak,55,images/trickle_02.jpg
R-2895,2026-09-06T14:27:55,12.955021,79.134988,An overflowing manhole is sending a river of foul sludge across the bike path.,sewer_overflow,59,images/drain_05.jpg
R-2896,2026-09-06T14:36:45,12.964967,79.149998,Water is slowly seeping out from beneath the concrete slab near the fence. It has formed a steady little puddle that simply refuses to dry up in the sun.,pipe_leak,52,images/trickle_05.jpg
R-2897,2026-09-06T14:36:53,12.974982,79.155136,Dark murky waste water is bubbling up through the pavement and stinking up the neighborhood.,sewer_overflow,65,images/drain_01.jpg
R-2898,2026-09-06T14:42:13,12.995078,79.18503,The catch basin grate is sealed tight with thick silt. Water is backing up and spilling over the sidewalk edge.,drain_blockage,67,images/drain_03.jpg
R-2899,2026-09-06T14:42:49,12.94487,79.145112,Water is pooling deep near the storm drain cover because someone left a bag of mulch right on top of the grates.,drain_blockage,74,images/drain_03.jpg
R-2900,2026-09-06T14:56:46,12.964974,79.150046,The shoulder of the road has a wet patch that won't dry out at all. A tiny trickle has been coming up from beneath the street since yesterday morning.,pipe_leak,53,images/trickle_06.jpg
R-2901,2026-09-06T14:57:48,12.965065,79.149977,A faint stream of water is creeping across the sidewalk flags. It has been flowing constantly since Saturday afternoon despite the completely dry air.,pipe_leak,60,images/trickle_04.jpg
R-2902,2026-09-06T15:04:04,12.991672,79.160444,The street name sign at the corner of Broadway is completely bent backwards and illegible.,normal_road,11,images/noise_06.jpg
R-2903,2026-09-06T15:10:28,13.004986,79.164776,"That sewer cap on maple is totally overwhelmed, dark filthy water is rushing out onto the pavement.",sewer_overflow,65,images/drain_05.jpg
R-2904,2026-09-06T15:12:47,12.964882,79.149998,The ground near the telephone pole is totally waterlogged and soft. A slow leak has been pooling there for over twenty four hours with no rain in sight.,pipe_leak,57,images/trickle_06.jpg
R-2905,2026-09-06T15:25:59,12.995105,79.184745,Blocked storm drain on Franklin St. Filthy water is backing up and flooding the bike lane completely.,drain_blockage,66,images/drain_05.jpg
R-2906,2026-09-06T15:33:00,12.968354,79.138386,Raised tree roots have pushed up the concrete sidewalk slabs creating a severe tripping hazard.,normal_road,21,images/noise_06.jpg
R-2907,2026-09-06T15:42:47,12.955027,79.135072,"Yall need to come look at this manhole on pine, black stinky water is pooling everywhere.",sewer_overflow,64,images/drain_05.jpg
R-2908,2026-09-06T15:56:03,13.004913,79.164979,Horrible stench of sewage hanging over the apartment complex because the manhole is spitting out dirty waste water.,sewer_overflow,60,images/drain_06.jpg
R-2909,2026-09-06T16:08:46,12.974992,79.154946,Brown contaminated water is backing up right onto the sidewalk outside the bakery. Smells like absolute garbage.,sewer_overflow,67,images/drain_01.jpg
R-2910,2026-09-06T16:10:42,12.963889,79.163511,Stagnant rainwater is breeding mosquitoes in the ruts after the heavy rain hit the unpaved road.,waterlogging,40,images/waterlog_06.jpg
R-2911,2026-09-06T16:11:04,12.940915,79.180287,"The road surface is slightly wet and reflective from the rain, with gentle splashing from tires.",wet_road,44,images/wetroad_03.jpg
R-2912,2026-09-06T16:11:39,12.95655,79.172813,Slow drainage on the south block has left huge standing puddles across the lane from the heavy rain.,waterlogging,48,images/waterlog_03.jpg
R-2913,2026-09-06T16:12:05,12.956008,79.142584,"The heavy rain caused terrible slow drainage, keeping the street flooded near the bakery entrance.",waterlogging,22,images/waterlog_04.jpg
R-2914,2026-09-06T16:12:36,12.99005,79.160042,Water has been gently weeping onto the bike pathway for two full days now. There has been no rain so it has to be a minor pipe break below the asphalt.,pipe_leak,53,images/trickle_03.jpg
R-2915,2026-09-06T16:12:36,12.960657,79.156598,Standing puddles across the lane are soaking pedestrians waiting for the morning bus in the heavy rain.,waterlogging,44,images/waterlog_06.jpg
R-2916,2026-09-06T16:14:31,12.94,79.157421,"Street flooded from storm runoff, and the heavy rain has turned the intersection into a duck pond.",waterlogging,32,images/waterlog_07.jpg
